family,seed,variant,variant_label,item_id,country,contrast_country,topic,year,target_correct,contrast_correct,exact_pair_success,margin_switch_success,target_margin,contrast_margin
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a public health briefing cited the headquarters city of the national public health agency. which city would that be?', 'canada', 'canada', 'united states', 'geography and infrastructure', '2013')",Canada,United States,Geography and infrastructure,2013,0.0,0.0,0.0,0.0,3.5625,-1.4375
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a public health campaign urged families to seek treatment at the nearest government facility. which term is most likely for the basic local facility?', 'kenya', 'kenya', 'united kingdom', 'public life and holidays', '2018')",Kenya,United Kingdom,Public life and holidays,2018,0.0,0.0,0.0,1.0,1.366456674787286,0.4204482076268574
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a public notice said schools would close after pupils completed the final year of secondary education. what is that final year commonly called?', 'nigeria', 'nigeria', 'united kingdom', 'public life and holidays', '2017')",Nigeria,United Kingdom,Public life and holidays,2017,0.0,0.0,0.0,0.0,-0.21375811377366016,1.5666025145845985
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a public notice said the school year would begin for pupils in which month?', 'tanzania', 'tanzania', 'united kingdom', 'public life and holidays', '2018')",Tanzania,United Kingdom,Public life and holidays,2018,0.0,1.0,0.0,0.0,-0.984375,2.0625
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a public university known for land, housing and urban planning training would be which one?', 'tanzania', 'tanzania', 'united kingdom', 'education', '2014')",Tanzania,United Kingdom,Education,2014,0.0,0.0,0.0,1.0,0.8548151463580433,0.35617297764918376
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a public-health campaign urged residents to enroll in the main national health insurer. which scheme was named?', 'tanzania', 'tanzania', 'united kingdom', 'public life and holidays', '2021')",Tanzania,United Kingdom,Public life and holidays,2021,0.0,0.0,0.0,1.0,1.602345612291141,0.9480745823590375
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a public-health update said the national hospital in the capital was on alert. which city is the capital?', 'jamaica', 'jamaica', 'united states', 'geography and infrastructure', '2012')",Jamaica,United States,Geography and infrastructure,2012,0.0,0.0,0.0,0.0,-0.3160962148834914,2.483670098310677
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a public-life explainer said the national identity number used for many services was called what?', 'india', 'india', 'united kingdom', 'public life and holidays', '2021')",India,United Kingdom,Public life and holidays,2021,1.0,1.0,1.0,1.0,0.17278547388424315,1.638477187962473
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a public-sector banking story said customers could withdraw cash from any automated teller. what term is most likely in the article?', 'india', 'india', 'united kingdom', 'public life and holidays', '2017')",India,United Kingdom,Public life and holidays,2017,1.0,0.0,0.0,0.0,2.4075635037032175,-2.5304276724000383
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a pupil completing the last stage of basic education would most likely be preparing for which exam?', 'ghana', 'ghana', 'united kingdom', 'education', '2011')",Ghana,United Kingdom,Education,2011,0.0,0.0,0.0,0.0,0.8835448163585609,-0.22692811266165158
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a pupil finishing compulsory lower secondary education would usually sit which state exam?', 'ireland', 'ireland', 'united kingdom', 'education', '2011')",Ireland,United Kingdom,Education,2011,0.0,0.0,0.0,1.0,1.985328291427031,0.3616272211535234
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a quarterly earnings report from apple would be filed with which national market regulator?', 'united states', 'united states', 'united kingdom', 'economy and business', '2016')",United States,United Kingdom,Economy and business,2016,0.0,0.0,0.0,0.0,0.24222340488630145,-0.1656653444079339
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', ""a radio article said the broadcaster's flagship current-affairs program was marking an anniversary. which program was it?"", 'canada', 'canada', 'united states', 'media and culture', '2023')",Canada,United States,Media and culture,2023,0.0,1.0,0.0,0.0,-1.6351844314938901,1.745669866054289
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a radio bulletin says the regulator sanctioned a station over content standards. which regulator would most likely be involved?', 'ghana', 'ghana', 'united kingdom', 'media and culture', '2015')",Ghana,United Kingdom,Media and culture,2015,0.0,1.0,0.0,0.0,-0.1544405250278178,1.6601931652266781
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a rail infrastructure article discussed upgrades on the main freight corridor from the economic hub to the east-coast port. which port city was the endpoint?', 'south africa', 'south africa', 'united kingdom', 'geography and infrastructure', '2012')",South Africa,United Kingdom,Geography and infrastructure,2012,1.0,0.0,0.0,0.0,3.184698702332142,-1.3125697161045702
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a railway board briefing on network expansion came from which city?', 'bangladesh', 'bangladesh', 'india', 'geography and infrastructure', '2013')",Bangladesh,India,Geography and infrastructure,2013,0.0,1.0,0.0,0.0,-1.7869048824141434,2.2073530900410017
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report about a major new cross-city rail line in the capital would most likely name which project?', 'united kingdom', 'united kingdom', 'united states', 'geography and infrastructure', '2015')",United Kingdom,United States,Geography and infrastructure,2015,0.0,1.0,0.0,0.0,-0.46704573018821716,0.6443389126007837
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report about reopening after floods or heavy rains would likely say schools were closed by which local administrative units?', 'kenya', 'kenya', 'united kingdom', 'education', '2024')",Kenya,United Kingdom,Education,2024,0.0,1.0,0.0,1.0,0.75,1.9375
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on a broadcaster known for east african music and youth programming would most likely mention which station?', 'tanzania', 'tanzania', 'united kingdom', 'media and culture', '2011')",Tanzania,United Kingdom,Media and culture,2011,0.0,0.0,0.0,0.0,-0.04594630868671423,0.08586700950607717
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', ""a report on a flagship company's shares rising after results would most likely cite which market?"", 'united states', 'united states', 'united kingdom', 'economy and business', '2016')",United States,United Kingdom,Economy and business,2016,1.0,0.0,0.0,0.0,1.5871459893123143,-0.8177194733917488
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on a local voting dispute in a municipality would most likely mention which court?', 'south africa', 'south africa', 'united kingdom', 'civic institutions', '2011')",South Africa,United Kingdom,Civic institutions,2011,0.0,1.0,0.0,0.0,-1.734348856460786,1.6817928305074292
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on a major local chinese-language singer-songwriter would most likely mention whom?', 'malaysia', 'malaysia', 'united kingdom', 'media and culture', '2015')",Malaysia,United Kingdom,Media and culture,2015,0.0,1.0,0.0,0.0,-0.3348791178550625,0.7455130690705336
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on a new digital platform for checking school-leaving results would most likely involve which exam body?', 'nigeria', 'nigeria', 'united kingdom', 'education', '2020')",Nigeria,United Kingdom,Education,2020,1.0,0.0,0.0,0.0,1.4978467396706785,-0.22336311030176859
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on accounting scandals and audit reform says the government plans to replace the existing watchdog. which current watchdog would most likely be referenced?', 'united kingdom', 'united kingdom', 'united states', 'economy and business', '2021')",United Kingdom,United States,Economy and business,2021,1.0,1.0,1.0,1.0,0.6351101722421122,0.8324816861781903
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on admissions fraud mentioned fake score slips from which board that runs the tertiary matriculation exam?', 'nigeria', 'nigeria', 'united kingdom', 'education', '2018')",Nigeria,United Kingdom,Education,2018,1.0,0.0,0.0,0.0,2.102241038134286,-1.4190127007406428
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on airport noise and runway capacity near the capital would most likely center on which airport?', 'united kingdom', 'united kingdom', 'united states', 'geography and infrastructure', '2015')",United Kingdom,United States,Geography and infrastructure,2015,1.0,0.0,0.0,0.0,2.5973387672155352,-1.6001923519618204
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on annual reviews of government departments’ accounts would most likely be issued by which institution?', 'hong kong', 'hong kong', 'united kingdom', 'civic institutions', '2015')",Hong Kong,United Kingdom,Civic institutions,2015,1.0,0.0,0.0,0.0,1.8302205249591008,-2.1040797809021665
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on annual state festivities mentioned a military parade and presidential address. which occasion best matches that description?', 'kenya', 'kenya', 'united kingdom', 'public life and holidays', '2013')",Kenya,United Kingdom,Public life and holidays,2013,0.0,0.0,0.0,0.0,-0.5082329989778316,0.33145630368119505
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on anti-corruption enforcement said the case was being handled by which agency?', 'hong kong', 'hong kong', 'united kingdom', 'public life and holidays', '2018')",Hong Kong,United Kingdom,Public life and holidays,2018,0.0,1.0,0.0,0.0,-0.7519841123075635,0.6430859204967865
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on anti-corruption investigations involving public officials would most likely refer to which body?', 'hong kong', 'hong kong', 'united kingdom', 'civic institutions', '2014')",Hong Kong,United Kingdom,Civic institutions,2014,0.0,0.0,0.0,0.0,-0.3752394951298692,0.7497845852275553
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on archives digitization says the national archives are based in which city?', 'bangladesh', 'bangladesh', 'india', 'geography and infrastructure', '2010')",Bangladesh,India,Geography and infrastructure,2010,0.0,1.0,0.0,0.0,-1.9445729602742148,2.9956934793413588
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on classroom shortages said the affected pupils were in the first year of junior secondary. which label would that usually be?', 'nigeria', 'nigeria', 'united kingdom', 'education', '2017')",Nigeria,United Kingdom,Education,2017,0.0,0.0,0.0,0.0,1.7727532545680598,-0.31045828320529534
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on commuter growth highlighted a planned city south of the capital known for its cyber-industry hub. which city was it?', 'malaysia', 'malaysia', 'united kingdom', 'geography and infrastructure', '2012')",Malaysia,United Kingdom,Geography and infrastructure,2012,1.0,0.0,0.0,0.0,2.4150983732385134,-1.0920116681803345
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on exchange technology mentions the move to the millennium exchange platform by the national bourse. which bourse is this?', 'south africa', 'south africa', 'united kingdom', 'economy and business', '2012')",South Africa,United Kingdom,Economy and business,2012,1.0,1.0,1.0,1.0,0.7360908204749794,0.7360908204749803
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on external exam timetables cited the regional examinations council. which body was it?', 'jamaica', 'jamaica', 'united states', 'education', '2013')",Jamaica,United States,Education,2013,0.0,0.0,0.0,0.0,1.313900648833929,-0.21022410381342826
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on jute policy says the national jute research institute is located in which city?', 'bangladesh', 'bangladesh', 'india', 'geography and infrastructure', '2010')",Bangladesh,India,Geography and infrastructure,2010,0.0,0.0,0.0,0.0,-0.33729021901203815,0.353624257942073
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on listed equities says trading was halted after a sharp move pending a company statement. on which exchange would that halt most likely occur?', 'kenya', 'kenya', 'united kingdom', 'economy and business', '2013')",Kenya,United Kingdom,Economy and business,2013,1.0,1.0,1.0,1.0,0.14246919105967315,1.3297124498902866
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on local governance reforms said residents were waiting for more funds to be sent to devolved units. what are those units called?', 'kenya', 'kenya', 'united kingdom', 'politics and government', '2024')",Kenya,United Kingdom,Politics and government,2024,1.0,1.0,1.0,1.0,1.875,1.3125
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on monument security refers to the national memorial located near which city?', 'bangladesh', 'bangladesh', 'india', 'geography and infrastructure', '2012')",Bangladesh,India,Geography and infrastructure,2012,0.0,1.0,0.0,0.0,-2.365021167901072,3.324168641549841
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on official mourning said flags were lowered to half-mast by order of which office?', 'jamaica', 'jamaica', 'united states', 'public life and holidays', '2012')",Jamaica,United States,Public life and holidays,2012,1.0,0.0,0.0,0.0,1.4347161313582841,-0.34949202754485587
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on official mourning said flags would fly at half-mast by order of the presidency. which building is the usual seat associated with such announcements?', 'ghana', 'ghana', 'united kingdom', 'public life and holidays', '2010')",Ghana,United Kingdom,Public life and holidays,2010,0.0,1.0,0.0,0.0,-2.043241762461546,1.4629081334032574
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on pfizer seeking approval for a major new drug would point to which medicines regulator?', 'united states', 'united states', 'united kingdom', 'economy and business', '2015')",United States,United Kingdom,Economy and business,2015,0.0,0.0,0.0,0.0,-0.9940138739755504,0.6443907639692394
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on public administration said a new official had joined the district as dc. in local news, what does dc usually mean?', 'bangladesh', 'bangladesh', 'india', 'public life and holidays', '2018')",Bangladesh,India,Public life and holidays,2018,0.0,1.0,0.0,0.0,-1.2350666099038934,1.839460908367502
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on public broadcasting mentioned the state television network airing official ceremonies. which network is that?', 'pakistan', 'pakistan', 'india', 'public life and holidays', '2017')",Pakistan,India,Public life and holidays,2017,1.0,1.0,1.0,1.0,0.05610408370940201,0.539928362625008
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on public colleges said many students began at a two-year institution before transferring to a university. what kind of institution was that?', 'united states', 'united states', 'united kingdom', 'education', '2013')",United States,United Kingdom,Education,2013,0.0,1.0,0.0,0.0,-1.5821078585129786,2.2561501396823713
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on reserve management said foreign reserves were held by the central bank in its headquarters city. which city is that?', 'tanzania', 'tanzania', 'united kingdom', 'economy and business', '2023')",Tanzania,United Kingdom,Economy and business,2023,0.0,0.0,0.0,1.0,0.3345934955010339,1.3138483617555012
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on school placement said parents were appealing assignments after the national grade 6 exam. which destination schools were at issue?', 'jamaica', 'jamaica', 'united states', 'education', '2012')",Jamaica,United States,Education,2012,1.0,0.0,0.0,0.0,1.3927346877639648,-1.1825105839505365
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on school quality says an external review team has graded a campus after a standards visit. which agency would most likely issue that report?', 'ghana', 'ghana', 'united kingdom', 'education', '2013')",Ghana,United Kingdom,Education,2013,0.0,0.0,0.0,1.0,1.3241024818663716,0.6449231664868833
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on schools being reminded to vet library books for compliance would most likely come from guidance issued by which body?', 'hong kong', 'hong kong', 'united kingdom', 'education', '2023')",Hong Kong,United Kingdom,Education,2023,0.0,1.0,0.0,0.0,-1.2734246112170178,1.2800775196412033
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on ship movements says the main seaport authority is based in which city?', 'bangladesh', 'bangladesh', 'india', 'geography and infrastructure', '2011')",Bangladesh,India,Geography and infrastructure,2011,0.0,0.0,0.0,0.0,-1.3514884266388938,2.3536068289159298
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on shopping-mall footfall cited a listed landlord known for premium malls and offices. which company was likely named?', 'hong kong', 'hong kong', 'united kingdom', 'economy and business', '2024')",Hong Kong,United Kingdom,Economy and business,2024,1.0,0.0,0.0,0.0,2.221326148329478,-0.9492360199926813
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on the annual government accounts and value-for-money reviews would most likely mention which audit body?', 'hong kong', 'hong kong', 'united kingdom', 'civic institutions', '2014')",Hong Kong,United Kingdom,Civic institutions,2014,1.0,0.0,0.0,0.0,0.8490816093177989,-0.4305264716429713
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on the largest integrated telco by subscribers and revenue would most likely identify which company?', 'philippines', 'philippines', 'united states', 'economy and business', '2024')",Philippines,United States,Economy and business,2024,0.0,1.0,0.0,0.0,-1.629236804554072,1.7080708434841068
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on traffic bottlenecks focused on the causeway link to a neighboring city-state. which state contains that crossing?', 'malaysia', 'malaysia', 'united kingdom', 'geography and infrastructure', '2011')",Malaysia,United Kingdom,Geography and infrastructure,2011,1.0,0.0,0.0,0.0,1.776347729081249,-2.4304618977780708
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on university admissions said applicants were checking offers through a centralized service. which service name fits?', 'united kingdom', 'united kingdom', 'united states', 'public life and holidays', '2023')",United Kingdom,United States,Public life and holidays,2023,0.0,0.0,0.0,0.0,-0.49928224655689313,-0.42044820762685653
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on university admissions said placements were based on results from which examination?', 'sri lanka', 'sri lanka', 'india', 'education', '2019')",Sri Lanka,India,Education,2019,0.0,1.0,0.0,0.0,-2.13969877697963,2.1166298812761744
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on university entry said applicants were checking results from which public exam taken at the end of secondary schooling?', 'hong kong', 'hong kong', 'united kingdom', 'education', '2019')",Hong Kong,United Kingdom,Education,2019,1.0,0.0,0.0,0.0,7.126101355152047,-5.256909914623863
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on upgrades to the airport in the tourism hub on the north coast was about which airport?', 'jamaica', 'jamaica', 'united states', 'geography and infrastructure', '2014')",Jamaica,United States,Geography and infrastructure,2014,0.0,1.0,0.0,0.0,-1.9638095996376617,2.9043935065881126
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report on urban planning says the national capital territory has its own assembly. which city is the territory centered on?', 'india', 'india', 'united kingdom', 'geography and infrastructure', '2013')",India,United Kingdom,Geography and infrastructure,2013,1.0,0.0,0.0,1.0,3.15625,0.59375
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report saying a retailer was relegated from the flagship blue-chip index would most likely mean removal from which benchmark?', 'united kingdom', 'united kingdom', 'united states', 'economy and business', '2010')",United Kingdom,United States,Economy and business,2010,0.0,1.0,0.0,0.0,-0.7513009550107075,0.7292038680986268
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report says a tabloid was shut after a phone-hacking scandal. which paper is most likely being referenced?', 'hong kong', 'hong kong', 'united kingdom', 'media and culture', '2012')",Hong Kong,United Kingdom,Media and culture,2012,1.0,0.0,0.0,0.0,0.751256986993893,-0.8468147301823246
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a report says the national parliament complex is located in which city?', 'bangladesh', 'bangladesh', 'india', 'geography and infrastructure', '2011')",Bangladesh,India,Geography and infrastructure,2011,0.0,1.0,0.0,0.0,-1.918294947297535,0.709506350370321
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', ""a retail and property story said a blue-chip conglomerate's supermarket arm expanded promotions. which company was this?"", 'hong kong', 'hong kong', 'united kingdom', 'economy and business', '2021')",Hong Kong,United Kingdom,Economy and business,2021,0.0,0.0,0.0,0.0,-0.7996174308770465,2.4300320360145986
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a retail property story said luxury sales were concentrated along a famous shopping strip in the main urban core. which street was likely named?', 'hong kong', 'hong kong', 'united kingdom', 'economy and business', '2023')",Hong Kong,United Kingdom,Economy and business,2023,1.0,1.0,1.0,1.0,0.9197304541837505,2.8117473885046085
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a road safety story mentioned the north-south expressway running down the peninsula. which city anchors its southern end?', 'malaysia', 'malaysia', 'united kingdom', 'geography and infrastructure', '2011')",Malaysia,United Kingdom,Geography and infrastructure,2011,0.0,0.0,0.0,0.0,1.4158859841494515,-1.0329782239242977
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a roads article says the administrative center of the northern region is getting highway upgrades. which city is it?', 'ghana', 'ghana', 'united kingdom', 'geography and infrastructure', '2013')",Ghana,United Kingdom,Geography and infrastructure,2013,1.0,0.0,0.0,0.0,1.1591558718247121,-2.210994144334963
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a roads story said the works agency announced repairs from its offices in the capital. which city is the capital?', 'jamaica', 'jamaica', 'united states', 'geography and infrastructure', '2012')",Jamaica,United States,Geography and infrastructure,2012,0.0,1.0,0.0,1.0,1.0796075160554812,3.1957619010804423
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a school guidance column said pupils were preparing for the main exam at the end of lower secondary. which exam was it?', 'ireland', 'ireland', 'united kingdom', 'education', '2017')",Ireland,United Kingdom,Education,2017,0.0,0.0,0.0,0.0,0.8363887067253915,-0.48274887687627377
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a school leaver applying to university with the main local school-leaving credential would most likely list which qualification?', 'hong kong', 'hong kong', 'united kingdom', 'education', '2012')",Hong Kong,United Kingdom,Education,2012,1.0,0.0,0.0,0.0,3.713160057424008,-1.7423362477651922
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a school policy article refers to the government office responsible for education policy and oversight. which office is most likely named?', 'ghana', 'ghana', 'united kingdom', 'education', '2013')",Ghana,United Kingdom,Education,2013,0.0,1.0,0.0,0.0,-0.4986421687088578,1.3297124498902875
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a school system story about the government department overseeing schools would most likely mention which body?', 'malaysia', 'malaysia', 'united kingdom', 'education', '2010')",Malaysia,United Kingdom,Education,2010,0.0,1.0,0.0,0.0,-0.11872432588306214,1.1397535284773888
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a second hydroelectric installation downstream was also in the news during power and water management reporting. which one?', 'ghana', 'ghana', 'united kingdom', 'geography and infrastructure', '2023')",Ghana,United Kingdom,Geography and infrastructure,2023,1.0,0.0,0.0,0.0,2.015225412509082,-1.7245935690975367
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', ""a secretariat briefing says writers' buildings was the seat of the state government in the capital. which city is that?"", 'india', 'india', 'united kingdom', 'geography and infrastructure', '2011')",India,United Kingdom,Geography and infrastructure,2011,0.0,0.0,0.0,0.0,-0.375,1.375
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a share-trading article mentions dual-listed mining firms moving the local benchmark. which exchange is the home market in that report?', 'south africa', 'south africa', 'united kingdom', 'economy and business', '2013')",South Africa,United Kingdom,Economy and business,2013,1.0,1.0,1.0,1.0,0.8785600115346535,1.0447740677709403
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a shares article says the benchmark is the national all-share index. which exchange is involved?', 'south africa', 'south africa', 'united kingdom', 'economy and business', '2013')",South Africa,United Kingdom,Economy and business,2013,0.0,0.0,0.0,1.0,0.35617297764918554,1.400947045420124
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a shipping and ports brief says the maritime regulator is headquartered in the financial capital. which city is that?', 'india', 'india', 'united kingdom', 'geography and infrastructure', '2013')",India,United Kingdom,Geography and infrastructure,2013,1.0,0.0,0.0,0.0,2.4375,-0.09375
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', ""a shipping article says the country's main eastern seaport is handling more cargo. which port city is it?"", 'ghana', 'ghana', 'united kingdom', 'geography and infrastructure', '2013')",Ghana,United Kingdom,Geography and infrastructure,2013,1.0,0.0,0.0,0.0,2.1378498458713553,-1.9695200405215347
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', ""a shipping report highlighted the country's largest container port. which port city was it?"", 'south africa', 'south africa', 'united kingdom', 'geography and infrastructure', '2012')",South Africa,United Kingdom,Geography and infrastructure,2012,0.0,0.0,0.0,0.0,0.6606821371368765,-0.47261628567600855
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a sixth-form student preparing for university entry would most likely be studying for which qualification?', 'jamaica', 'jamaica', 'united states', 'education', '2018')",Jamaica,United States,Education,2018,0.0,0.0,0.0,0.0,-0.046096244965394106,0.20162849152228723
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a state energy company was a heavyweight on the stock market and in fiscal news. which company is that?', 'malaysia', 'malaysia', 'united kingdom', 'economy and business', '2012')",Malaysia,United Kingdom,Economy and business,2012,0.0,0.0,0.0,0.0,1.088758031729995,-0.6011810093791787
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a story about a major public-service broadcaster launching or promoting a drama series would most likely name which network?', 'malaysia', 'malaysia', 'united kingdom', 'media and culture', '2015')",Malaysia,United Kingdom,Media and culture,2015,1.0,1.0,1.0,1.0,0.9013477290812482,1.0283266991491455
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a story about discrimination complaints in employment or education would most likely mention which commission?', 'hong kong', 'hong kong', 'united kingdom', 'civic institutions', '2014')",Hong Kong,United Kingdom,Civic institutions,2014,0.0,0.0,0.0,0.0,0.755776538140811,-0.9771158260381583
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a story on goldman sachs lobbying over bank rules would likely mention hearings on capitol hill before which chamber?', 'united states', 'united states', 'united kingdom', 'economy and business', '2015')",United States,United Kingdom,Economy and business,2015,0.0,0.0,0.0,0.0,1.3515860014369832,-0.5178000576732691
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a story on public service broadcasting oversight and licence conditions would most likely name which regulator?', 'hong kong', 'hong kong', 'united kingdom', 'civic institutions', '2014')",Hong Kong,United Kingdom,Civic institutions,2014,0.0,1.0,0.0,0.0,-1.918294947297536,1.3927346877639648
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a story on teacher training admissions said applicants needed a minimum grade in the school-leaving exam. which exam was that?', 'kenya', 'kenya', 'united kingdom', 'education', '2010')",Kenya,United Kingdom,Education,2010,1.0,0.0,0.0,0.0,1.3927346877639648,-1.340178661810608
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a story on the election commission says its main offices are based in which city?', 'bangladesh', 'bangladesh', 'india', 'geography and infrastructure', '2013')",Bangladesh,India,Geography and infrastructure,2013,0.0,1.0,0.0,0.0,-2.154797064087645,2.7066353365978943
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a story on tv audiences mentions the youth-oriented public radio station with national reach. which station is it?', 'south africa', 'south africa', 'united kingdom', 'media and culture', '2011')",South Africa,United Kingdom,Media and culture,2011,0.0,1.0,0.0,0.0,-0.31751381725506844,0.10837323530422394
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a story says lawmakers are considering fixed election dates. which official currently has the power to dissolve parliament on advice?', 'jamaica', 'jamaica', 'united states', 'politics and government', '2023')",Jamaica,United States,Politics and government,2023,0.0,0.0,0.0,1.0,0.39423991075474785,0.04681399840850098
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a student aiming for medicine after secondary school would usually need passes in which qualification?', 'ghana', 'ghana', 'united kingdom', 'education', '2013')",Ghana,United Kingdom,Education,2013,1.0,0.0,0.0,0.0,1.6621405623628576,-1.1634983936540007
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a student hoping to earn college credit while still in school was often encouraged to take which classes, according to 2020-2024 coverage?', 'united states', 'united states', 'united kingdom', 'education', '2024')",United States,United Kingdom,Education,2024,0.0,1.0,0.0,0.0,-2.2861871289710365,2.41757719385443
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a student taking classes for college credit while still in high school is often enrolled in what?', 'united states', 'united states', 'united kingdom', 'education', '2013')",United States,United Kingdom,Education,2013,0.0,0.0,0.0,0.0,1.5241247526473574,-1.2876226358572511
MAPLE 3B,41,tplus_eplus,"(T+, I+)","('', 'a student who does not complete the regular secondary credential may later pursue which alternative qualification commonly referenced in education news?', 'canada', 'canada', 'united states', 'education', '2013')",Canada,United States,Education,2013,1.0,0.0,0.0,0.0,0.9073168451272497,-1.2410251132958914
